10358444,register submission date request,1332494474000
10358444,OLO messaging active,1332494765000
10358444,enter senddate acknowledgement,1332494773000
10358444,send confirmation receipt,1332494768000
10358444,regular procedure without MER,1332494775000
10358444,activities regular procedure,1332494781000
10358444,send procedure confirmation,1332494785000
10358444,enter senddate procedure confirmation,1355993037000
10358444,publish,1355993092000
10358444,WAW permit aspect,1355993092000
10358444,treat subcases completeness,1355993092000
10358444,subcases completeness completed,1355993197000
10358444,procedure change,1355993202000
10358444,request complete,1355993203000
10358444,term for supplying missing data,1355993209000
10358444,enter senddate retrieve missing data,1357902488000
10358444,retrieve missing data,1355993220000
10358444,receive additional information,1357902521000
10358444,enter receipt of additional data,1360934914000
10358444,resume completeness subcases,1360934929000
10358444,subcases completeness completed,1360934933000
10358444,request complete,1360934935000
10358444,send letter in progress,1366364547000
10358444,WAW permit aspect,1366364547000
10358444,phase application receptive,1366364546000
10358444,treat subcases content,1366364547000
10358444,procedure change after completeness,1366364556000
10358444,article 34  WABO applies,1366364556000
10358444,assessment of content completed,1366364556000
10358444,completed subcases content,1366364555000
10358444,grounds for refusal,1366364557000
10358444,phase advice known,1366364556000
10358444,create draft environtmental permit,1366364557000
10358444,generate draft decision environmental permit,1366364558000
10358444,phase concept draft decision ready,1366364564000
10358444,dismiss under mandate,1366364564000
10358444,open draft decision for inspection,1367914372000
10358444,perspective on draft decision environmental permit received,1367916123000
10358444,final VVGB applications,1367916124000
10358444,VVGB positive,1367916126000
10358444,suspension ground applicable,1367916128000
10358444,send design decision to stakeholders,1367914424000
10358444,treat subcase final VVGB,1367916124000
10358444,publish official draft decision,1367914384000
10358444,enter date draft decisionenvironmental permit,1366364565000
10358444,phase draft decision made,1367914371000
10358444,phase draft decision made,1367914423000
10358444,creating environmental permit decision,1367916128000
10358444,subcase final VVGB completed,1367916126000
10358444,entering senddate draft decision environmental permit,1367916122000
10358444,publication date draft decision,1367914378000
10358444,date draft decision for inspection,1367914372000
10358444,appeal logded,1376982745000
10358444,contested decision affected,1376982745000
