10061280,register submission date request,1389599153000
10061280,OLO messaging active,1389599748000
10061280,send confirmation receipt,1389599749000
10061280,applicant is stakeholder,1389599749000
10061280,terminate on request,1389599749000
10061280,calculate provisional charges,1389599749000
10061280,forward to the competent authority,1389600724000
10061280,regular procedure without MER,1389600725000
10061280,create procedure confirmation,1389600733000
10061280,start WABOprocedure,1389600733000
10061280,phase application received,1389599748000
10061280,send confirmation receipt,1389599749000
10061280,enter senddate acknowledgement,1389600724000
10061280,procedure change,1392996652000
10061280,request complete,1392996652000
10061280,send letter in progress,1392996654000
10061280,procedure change,1392996657000
10061280,article 34  WABO applies,1392996658000
10061280,grounds for refusal,1392996659000
10061280,ask stakeholders views,1392996659000
10061280,suspension ground applicable,1392996659000
10061280,coordination of application,1392996659000
10061280,by law,1392996660000
10061280,decision date prior to decision,1392996661000
10061280,no permit needed or only notification needed,1389599749000
10061280,create subcases completeness,1389600733000
10061280,subcases completeness completed,1392996651000
10061280,phase application receptive,1392996654000
10061280,treat subcases completeness,1392996649000
10061280,completed subcases content,1392996656000
10061280,assessment of content completed,1392996658000
10061280,creating environmental permit decision,1392996660000
10061280,treat subcases content,1392996655000
10061280,phase advice known,1392996658000
10061280,set decision status,1392996660000
10061280,submit decision,1393314660000
10061280,register objection and appeal periods,1393314663000
10061280,calculate final charges,1393314664000
10061280,creating cover letter decision,1393314664000
10061280,set decision phase decision permitting decided,1393314662000
10061280,enter senddate decision environmental permit,1393314665000
10061280,enter senddate decision environmental permit,1393314667000
10061280,transcript decision environmental permit to stakeholders,1393314664000
10061280,enter senddate decision,1393314667000
10061280,generating decision environmental permit,1392996662000
10061280,start decision phase decision permitting sent,1393314666000
10061280,phase decision ready,1393314660000
10061280,phase decision taken,1393314663000
10061280,phase decision sent,1393314667000
10061280,record date of decision environmental permit,1393314661000
10063988,register submission date request,1389609962000
10063988,OLO messaging active,1389611735000
10063988,send confirmation receipt,1389611736000
10063988,applicant is stakeholder,1389611736000
10063988,terminate on request,1389611736000
10063988,calculate provisional charges,1389611736000
10063988,forward to the competent authority,1389611913000
10063988,regular procedure without MER,1389611914000
10063988,create procedure confirmation,1389611919000
10063988,phase application received,1389611736000
10063988,send confirmation receipt,1389611736000
10063988,start WABOprocedure,1389611919000
10063988,enter senddate acknowledgement,1389611913000
10063988,procedure change,1389975086000
10063988,request complete,1389975086000
10063988,term for supplying missing data,1389975091000
10063988,create letter requesting missing data,1389975091000
10063988,no permit needed or only notification needed,1389611736000
10063988,create subcases completeness,1389611920000
10063988,treat subcases completeness,1389974959000
10063988,subcases completeness completed,1389975082000
10063988,retrieve missing data,1389975094000
10063988,enter senddate retrieve missing data,1389975099000
10063988,set decision phase: draft decision permitted sent,1399469818000
10063988,enter date draft decisionenvironmental permit,1399469741000
10063988,start decisionphase draft decision - permitting decided,1399469762000
10063988,entering senddate draft decision environmental permit,1399469803000
10063988,set decision phase: draft decision for inspection,1399469788000
10063988,date draft decision for inspection,1399469771000
10063988,receive additional information,1399468610000
10063988,enter receipt of additional data,1399468614000
10063988,send confirmation receipt additional data,1399468690000
10063988,MER present in supplement,1399468721000
10063988,request complete,1399468721000
10063988,procedure change after completeness,1399468725000
10063988,article 34  WABO applies,1399469737000
10063988,grounds for refusal,1399469737000
10063988,submit draft decision,1399469741000
10063988,create procedure confirmation,1399469361000
10063988,WAW permit aspect,1399469365000
10063988,procedure change,1399469721000
10063988,enrich draft decision,1399469741000
10063988,open draft decision for inspection,1399469767000
10063988,create publication document,1399469793000
10063988,create cover letter draft decision,1399469793000
10063988,perspective on draft decision environmental permit received,1399469824000
10063988,suspension ground applicable,1399469865000
10063988,coordination of application,1399469865000
10063988,enter senddate draft decision,1399469824000
10063988,create draft environtmental permit,1399469737000
10063988,resume completeness subcases,1399468690000
10063988,phase concept draft decision ready,1399469741000
10063988,enter publication date draft decision,1399469829000
10063988,phase draft decision made,1399469767000
10063988,set decision status,1399469737000
10063988,phase draft decision ready,1399469741000
10063988,read publication date field,1399469829000
10063988,phase additional information received,1399468690000
10063988,creating environmental permit decision,1399469865000
10063988,send design decision to stakeholders,1399469798000
10063988,completed subcases content,1399469716000
10063988,subcases completeness completed,1399468717000
10063988,phase application receptive,1399468725000
10063988,assessment of content completed,1399469737000
10063988,generate draft decision environmental permit,1399469737000
10063988,phase advice known,1399469737000
10063988,phase asked additional information,1399468610000
10063988,treat subcases content,1399469365000
10063988,start WABOprocedure,1399469361000
10063988,enter date advice on treatment of environmental permit,1399469741000
10063988,enter senddate draft decision,1399469824000
10063988,decision date prior to decision,1400138997000
10063988,submit decision,1400138998000
10063988,register objection and appeal periods,1400139002000
10063988,calculate final charges,1400139002000
10063988,creating cover letter decision,1400139004000
10063988,phase decision taken,1400139001000
10063988,set decision phase decision permitting decided,1400139000000
10063988,set decision phase inspection of decision permitting,1400139004000
10063988,phase decision ready,1400138999000
10063988,transcript decision environmental permit to stakeholders,1400139004000
10063988,set decision status,1399469865000
10063988,generating decision environmental permit,1400138997000
10063988,start decision phase decision permitting sent,1400139009000
10063988,enter senddate decision,1400139011000
10063988,enter senddate decision environmental permit,1400139011000
10063988,phase decision sent,1400139011000
10063988,record date of decision environmental permit,1400138999000
10063988,date decision for inspection,1400139002000
10063988,enter senddate decision environmental permit,1400139007000
10063988,register deadline,1406290953000
10063988,appeal logded,1400139012000
10063988,read publication date field,1406290952000
10063988,read publication date field,1406290952000
10063988,phase decision irrevocable,1406290952000
10063988,phase case handled,1406291081000
10063988,phase archived case,1406291080000
10063988,close case,1406291081000
10063988,stop all running subcases 2b,1406290953000
10063988,set phase: phase permitting irrevocable,1406290951000
10065022,register submission date request,1389614000000
10065022,send confirmation receipt,1389614473000
10065022,applicant is stakeholder,1389614473000
10065022,terminate on request,1389614473000
10065022,calculate provisional charges,1389614473000
10065022,forward to the competent authority,1389614861000
10065022,regular procedure without MER,1389614861000
10065022,create procedure confirmation,1389614865000
10065022,OLO messaging active,1389614472000
10065022,start WABOprocedure,1389614865000
10065022,phase application received,1389614473000
10065022,send confirmation receipt,1389614473000
10085342,register submission date request,1389771009000
10085342,OLO messaging active,1389773282000
10085342,send confirmation receipt,1389773282000
10085342,applicant is stakeholder,1389773283000
10085342,terminate on request,1389773283000
10085342,calculate provisional charges,1389773283000
10085342,forward to the competent authority,1389773879000
10085342,regular procedure without MER,1389773880000
10085342,create procedure confirmation,1389773885000
10085342,send confirmation receipt,1389773283000
10085342,phase application received,1389773282000
10085342,start WABOprocedure,1389773884000
10085342,enter senddate acknowledgement,1389773879000
10085342,procedure change,1389974379000
10085342,request complete,1389974379000
10085342,send letter in progress,1389974382000
10085342,procedure change,1389974386000
10085342,article 34  WABO applies,1389974404000
10085342,grounds for refusal,1389974405000
10085342,ask stakeholders views,1389974405000
10085342,suspension ground applicable,1389974405000
10085342,coordination of application,1389974405000
10085342,by law,1389974406000
10085342,decision date prior to decision,1389974409000
10085342,create subcases completeness,1389773885000
10085342,no permit needed or only notification needed,1389773282000
10085342,treat subcases content,1389974383000
10085342,treat subcases completeness,1389974375000
10085342,assessment of content completed,1389974404000
10085342,creating environmental permit decision,1389974406000
10085342,phase advice known,1389974404000
10085342,set decision status,1389974406000
10085342,subcases completeness completed,1389974377000
10085342,phase application receptive,1389974382000
10085342,completed subcases content,1389974384000
10085342,submit decision,1390295257000
10085342,register objection and appeal periods,1390295260000
10085342,calculate final charges,1390295260000
10085342,creating cover letter decision,1390295261000
10085342,register deadline,1394191089000
10085342,phase decision sent,1390295265000
10085342,start decision phase decision permitting sent,1390295263000
10085342,enter senddate decision environmental permit,1390295262000
10085342,generating decision environmental permit,1389974409000
10085342,enter senddate decision,1390295265000
10085342,phase decision ready,1390295257000
10085342,phase decision taken,1390295260000
10085342,enter senddate decision environmental permit,1390295265000
10085342,set decision phase decision permitting decided,1390295259000
10085342,transcript decision environmental permit to stakeholders,1390295261000
10085342,record date of decision environmental permit,1390295257000
10085342,objection lodged against decision,1390295266000
10085342,phase archived case,1394191090000
10085342,read publication date field,1394191083000
10085342,read publication date field,1394191084000
10085342,close case,1394191091000
10085342,phase case handled,1394191090000
10085342,registration date publication,1394191084000
10085342,stop all running subcases 2b,1394191089000
10085342,phase decision irrevocable,1394191083000
10085342,set phase: phase permitting irrevocable,1394191083000
10089807,register submission date request,1389774498000
10089807,OLO messaging active,1389775441000
10089807,send confirmation receipt,1389775442000
10089807,applicant is stakeholder,1389775442000
10089807,terminate on request,1389775442000
10089807,calculate provisional charges,1389775442000
10089807,forward to the competent authority,1389775651000
10089807,regular procedure without MER,1389775651000
10089807,create procedure confirmation,1389775655000
10089807,phase application received,1389775441000
10089807,start WABOprocedure,1389775654000
10089807,send confirmation receipt,1389775442000
10089807,enter senddate acknowledgement,1389775650000
10089807,procedure change,1392044156000
10089807,request complete,1392044156000
10089807,send letter in progress,1392044158000
10089807,no permit needed or only notification needed,1389775442000
10089807,create subcases completeness,1389775656000
10089807,treat subcases content,1392044159000
10089807,phase application receptive,1392044158000
10089807,procedure change,1392106965000
10089807,article 34  WABO applies,1392108563000
10089807,grounds for refusal,1392108564000
10089807,ask stakeholders views,1392108564000
10089807,suspension ground applicable,1392108565000
10089807,coordination of application,1392108565000
10089807,by law,1392108565000
10089807,decision date prior to decision,1392108570000
