0,Loan  application received,1560502800000
0,Check  application  form completeness,1560503622000
0,Appraise property,1560506112000
0,Check credit history,1560506185000
0,Assess loan risk,1560507246000
0,Assess eligibility,1560508741000
0,Reject application,1560509574000
0,Loan application rejected,1560509574001
1,Loan  application received,1560519000000
1,Check  application  form completeness,1560521359000
1,Appraise property,1560522417000
1,Check credit history,1560526367000
1,Assess loan risk,1560526787000
1,Assess eligibility,1560528056000
1,Reject application,1560530156000
1,Loan application rejected,1560530156001
2,Loan  application received,1560765600000
2,Check  application  form completeness,1560766916000
2,Appraise property,1560767533000
2,Check credit history,1560767755000
2,Assess loan risk,1560770485000
2,Assess eligibility,1560770814000
2,Prepare acceptance pack,1560771938000
2,Check if home insurance quote is requested,1560772275000
2,Send acceptance pack,1560774179000
2,Verify repayment agreement,1560774339000
2,Cancel application,1560776561000
2,Loan  application canceled,1560776561001
3,Loan  application received,1560781800000
3,Check  application  form completeness,1560782418000
3,Check credit history,1560783153000
3,Appraise property,1560783490000
3,Assess loan risk,1560784008000
3,Assess eligibility,1560784035000
3,Reject application,1560784664000
3,Loan application rejected,1560784664001
4,Loan  application received,1560855600000
4,Check  application  form completeness,1560856136000
4,Appraise property,1560858202000
4,Check credit history,1560858352000
4,Assess loan risk,1560858968000
4,Assess eligibility,1560860794000
4,Reject application,1560861444000
4,Loan application rejected,1560861444001
5,Loan  application received,1560871800000
5,Check  application  form completeness,1560872568000
5,Check credit history,1560872826000
5,Assess loan risk,1560876948000
5,Appraise property,1560936833000
5,Assess eligibility,1560937792000
5,Prepare acceptance pack,1560938099000
5,Check if home insurance quote is requested,1560938856000
5,Send home insurance quote,1560939689000
5,Verify repayment agreement,1560940499000
5,Approve application,1560941058000
5,Loan  application approved,1560941058001
6,Loan  application received,1560945600000
6,Check  application  form completeness,1560945662000
6,Appraise property,1560946614000
6,Check credit history,1560947398000
6,Assess loan risk,1560948924000
6,Assess eligibility,1560957830000
6,Reject application,1560959430000
6,Loan application rejected,1560959430001
7,Loan  application received,1560961800000
7,Check  application  form completeness,1561023072000
7,Check credit history,1561024347000
7,Assess loan risk,1561024773000
7,Appraise property,1561029553000
7,Assess eligibility,1561029813000
7,Send acceptance pack,1561030302000
7,Verify repayment agreement,1561032064000
7,Approve application,1561033659000
7,Loan  application approved,1561033659001
8,Loan  application received,1561035600000
8,Check  application  form completeness,1561037785000
8,Appraise property,1561040000000
8,Check credit history,1561041183000
8,Assess loan risk,1561041375000
8,Assess eligibility,1561042856000
8,Prepare acceptance pack,1561044117000
8,Check if home insurance quote is requested,1561046581000
8,Send acceptance pack,1561046877000
8,Verify repayment agreement,1561047939000
8,Cancel application,1561049297000
8,Loan  application canceled,1561049297001
9,Loan  application received,1561109400000
9,Check  application  form completeness,1561109549000
9,Check credit history,1561111543000
9,Appraise property,1561111702000
9,Assess loan risk,1561112676000
9,Assess eligibility,1561112829000
9,Reject application,1561115399000
9,Loan application rejected,1561115399001
10,Loan  application received,1561125600000
10,Check  application  form completeness,1561131369000
10,Check credit history,1561132266000
10,Appraise property,1561132484000
10,Assess loan risk,1561134545000
10,Assess eligibility,1561136145000
10,Send acceptance pack,1561369047000
10,Verify repayment agreement,1561370424000
10,Cancel application,1561371048000
10,Loan  application canceled,1561371048001
11,Loan  application received,1561372200000
11,Check  application  form completeness,1561373428000
11,Appraise property,1561374077000
11,Check credit history,1561374459000
11,Assess loan risk,1561378644000
11,Assess eligibility,1561383916000
11,Reject application,1561384223000
11,Loan application rejected,1561384223001
12,Loan  application received,1561388400000
12,Check  application  form completeness,1561388482000
12,Check credit history,1561388738000
12,Assess loan risk,1561389628000
12,Appraise property,1561391571000
12,Assess eligibility,1561392303000
12,Reject application,1561394854000
12,Loan application rejected,1561394854001
13,Loan  application received,1561462200000
13,Check  application  form completeness,1561462467000
13,Check credit history,1561463297000
13,Appraise property,1561466364000
13,Assess loan risk,1561466784000
13,Assess eligibility,1561468253000
13,Reject application,1561469916000
13,Loan application rejected,1561469916001
14,Loan  application received,1561478400000
14,Check  application  form completeness,1561481725000
14,Appraise property,1561540377000
14,Check credit history,1561547709000
14,Assess loan risk,1561548457000
14,Assess eligibility,1561549244000
14,Prepare acceptance pack,1561551738000
15,Loan  application received,1561552200000
14,Check if home insurance quote is requested,1561552317000
15,Check  application  form completeness,1561552416000
15,Appraise property,1561553211000
14,Send acceptance pack,1561553801000
14,Verify repayment agreement,1561554169000
14,Cancel application,1561556139000
14,Loan  application canceled,1561556139001
15,Check credit history,1561557251000
15,Assess loan risk,1561562797000
15,Assess eligibility,1561565927000
15,Prepare acceptance pack,1561566171000
15,Check if home insurance quote is requested,1561566551000
16,Loan  application received,1561568400000
15,Send home insurance quote,1561627974000
16,Check  application  form completeness,1561629758000
15,Verify repayment agreement,1561630443000
15,Cancel application,1561632018000
15,Loan  application canceled,1561632018001
16,Appraise property,1561632595000
16,Check credit history,1561634784000
16,Assess loan risk,1561635217000
16,Assess eligibility,1561635255000
16,Reject application,1561635996000
16,Loan application rejected,1561635996001
17,Loan  application received,1561642200000
17,Check  application  form completeness,1561643884000
17,Check credit history,1561643995000
17,Assess loan risk,1561644334000
17,Appraise property,1561644490000
17,Assess eligibility,1561646227000
17,Prepare acceptance pack,1561648601000
17,Check if home insurance quote is requested,1561651017000
17,Send home insurance quote,1561713139000
17,Verify repayment agreement,1561715722000
18,Loan  application received,1561716000000
17,Cancel application,1561718216000
17,Loan  application canceled,1561718216001
18,Check  application  form completeness,1561719146000
18,Return application back to applicant,1561719406000
