1262302634000,1262302634000,0,Assess eligibility,1262302634000
1262322896666,1262303372000,0,Loan application rejected,1262303372000
1262324826915,1262300723000,0,Check application form completeness,1262300723000
1262326829250,1262300753000,0,Check credit history,1262300753000
1262327672874,1262301365000,0,Appraise property,1262301365000
1262335686291,1262303372000,0,Reject application,1262303372000
1262337673988,1262301698000,0,Asses loan risk,1262301698000
1262367224000,1262367224000,2,Verify repayment agreement,1262367224000
1262372066622,1262358776000,1,Asses loan risk,1262358776000
1262373734478,1262362389000,2,Receive updated application,1262362389000
1262375453717,1262359605000,1,Assess eligibility,1262359605000
1262375477256,1262360257000,1,Reject application,1262360257000
1262376615036,1262357326000,1,Loan application received,1262357326000
1262377411767,1262365956000,2,Check if home insurance quote is requested,1262365956000
1262377674059,1262361533000,2,Check application form completeness,1262361533000
1262382870653,1262363192000,2,Appraise property,1262363192000
1262385051119,1262362650000,2,Check credit history,1262362650000
1262385105352,1262361193000,2,Loan application received,1262361193000
1262385277428,1262363927000,2,Asses loan risk,1262363927000
1262386477723,1262357628000,1,Check credit history,1262357628000
1262387048292,1262367837000,2,Loan application cancelled,1262367837000
1262387128565,1262365002000,2,Assess eligibility,1262365002000
1262389235288,1262357598000,1,Check application form completeness,1262357598000
1262389614713,1262358007000,1,Appraise property,1262358007000
1262389939531,1262366658000,2,Send acceptance pack with insurance,1262366658000
1262390605457,1262360257000,1,Loan application rejected,1262360257000
1262391087773,1262362635000,2,Check application form completeness,1262362635000
1262394704848,1262367837000,2,Cancel application,1262367837000
1262397573380,1262361978000,2,Return application back to applicant,1262361978000
1262401139772,1262365646000,2,Prepare acceptance pack,1262365646000
1262606859000,1262606859000,3,Check application form completeness,1262606859000
1262608568000,1262608568000,3,Assess eligibility,1262608568000
1262617551100,1262606565000,3,Loan application received,1262606565000
1262619842728,1262606958000,3,Check credit history,1262606958000
1262628981895,1262607663000,3,Asses loan risk,1262607663000
1262631067468,1262611314000,3,Loan application cancelled,1262611314000
1262631402974,1262607448000,3,Appraise property,1262607448000
1262634815873,1262609735000,3,Check if home insurance quote is requested,1262609735000
1262635055694,1262610802000,3,Verify repayment agreement,1262610802000
1262639295255,1262623063000,4,Appraise property,1262623063000
1262641340506,1262621939000,4,Loan application received,1262621939000
1262642476131,1262625917000,4,Reject application,1262625917000
1262643656716,1262609189000,3,Prepare acceptance pack,1262609189000
1262644044244,1262610245000,3,Send acceptance pack,1262610245000
1262644799487,1262611314000,3,Cancel application,1262611314000
1262646390039,1262624650000,4,Asses loan risk,1262624650000
1262648761500,1262623953000,4,Check credit history,1262623953000
1262649974602,1262625917000,4,Loan application rejected,1262625917000
1262655173429,1262622358000,4,Check application form completeness,1262622358000
1262657649171,1262625229000,4,Assess eligibility,1262625229000
1262787283536,1262774136000,5,Assess eligibility,1262774136000
1262790213285,1262771010000,5,Loan application received,1262771010000
1262792552215,1262771357000,5,Check application form completeness,1262771357000
1262793322462,1262771966000,5,Appraise property,1262771966000
1262798526919,1262774588000,5,Reject application,1262774588000
1262799255708,1262774588000,5,Loan application rejected,1262774588000
1262800707545,1262786868000,6,Check application form completeness,1262786868000
1262805259900,1262772600000,5,Check credit history,1262772600000
1262806836025,1262787308000,6,Check credit history,1262787308000
1262806842352,1262787423000,6,Appraise property,1262787423000
1262808412258,1262773324000,5,Asses loan risk,1262773324000
1262813850857,1262789510000,6,Loan application rejected,1262789510000
1262817176248,1262788722000,6,Assess eligibility,1262788722000
1262820160859,1262786593000,6,Loan application received,1262786593000
1262820653445,1262788346000,6,Asses loan risk,1262788346000
1262825231346,1262789510000,6,Reject application,1262789510000
1262863595000,1262863595000,7,Approve application,1262863595000
1262872044154,1262859172000,7,Check application form completeness,1262859172000
1262878507471,1262862182000,7,Check if home insurance quote is requested,1262862182000
1262878965834,1262859894000,7,Asses loan risk,1262859894000
1262884305222,1262858800000,7,Loan application received,1262858800000
1262886168456,1262863039000,7,Verify repayment agreement,1262863039000
1262892468688,1262859177000,7,Check credit history,1262859177000
