10009138,register submission date request,1397547039000
10009138,OLO messaging active,1397547243000
10009138,send confirmation receipt,1397547243000
10009138,forward to the competent authority,1397547437000
10009138,regular procedure without MER,1397547442000
10009138,create procedure confirmation,1397547444000
10009138,create subcases completeness,1397547447000
10009138,create publication document,1397547471000
10009138,phase application received,1397547243000
10009138,start WABOprocedure,1397547444000
10009138,registration date publication,1397547447000
10009138,send confirmation receipt,1397547249000
10009138,enter senddate acknowledgement,1397547437000
10009138,request complete,1400662948000
10009138,send letter in progress,1400662952000
10009138,procedure change,1400662991000
10009138,article 34  WABO applies,1400662995000
10009138,grounds for refusal,1400662998000
10009138,ask stakeholders views,1400663161000
10009138,suspension ground applicable,1400663164000
10009138,coordination of application,1400663166000
10009138,by law,1400663169000
10009138,decision date prior to decision,1400663177000
10009138,submit decision,1400663361000
10009138,procedure change,1397547449000
10009138,phase decision ready,1400663364000
10009138,generating decision environmental permit,1400663185000
10009138,phase application receptive,1400662952000
10009138,phase advice known,1400662998000
10009138,creating environmental permit decision,1400663171000
10009138,treat subcases content,1400662989000
10009138,assessment of content completed,1400662997000
10009138,completed subcases content,1400662990000
10009138,set decision status,1400663172000
10009138,register objection and appeal periods,1401949523000
10009138,creating cover letter decision,1401949531000
10009138,transcript decision environmental permit to stakeholders,1401949539000
10009138,record date of decision environmental permit,1400663365000
10009138,enter senddate decision environmental permit,1401950488000
10009138,set decision phase decision permitting decided,1401949516000
10009138,phase decision taken,1401949523000
10009138,enter senddate decision,1401950488000
10009138,phase decision sent,1401950489000
10009138,enter senddate decision environmental permit,1401950425000
10009138,start decision phase decision permitting sent,1401950481000
10051383,create procedure confirmation,1397824699000
10051383,create subcases completeness,1397824700000
10051383,create publication document,1397824719000
10051383,OLO messaging active,1397824563000
10051383,send confirmation receipt,1397824563000
10051383,forward to the competent authority,1397824693000
10051383,regular procedure without MER,1397824695000
10051383,register submission date request,1397824001000
10051383,start WABOprocedure,1397824698000
10051383,phase application received,1397824563000
10051383,send confirmation receipt,1397824566000
10051383,registration date publication,1397824700000
10051383,enter senddate acknowledgement,1397824693000
10051383,request complete,1401270678000
10051383,term for supplying missing data,1401270681000
10051383,create letter requesting missing data,1401270683000
10051383,procedure change,1397824740000
10051383,retrieve missing data,1401270690000
10051383,phase asked additional information,1401280589000
10051383,enter senddate retrieve missing data,1401280586000
10051383,receive additional information,1401280589000
10051383,enter receipt of additional data,1402297012000
10051383,phase additional information received,1402915588000
10051383,MER present in supplement,1402989583000
10051383,send confirmation receipt additional data,1402915588000
10051383,procedure change after completeness,1403683851000
10051383,send letter in progress,1403683856000
10051383,procedure change,1403683859000
10051383,article 34  WABO applies,1403683862000
10051383,grounds for refusal,1403684408000
10051383,ask stakeholders views,1403684410000
10051383,suspension ground applicable,1403684413000
10051383,coordination of application,1403684414000
10051383,by law,1403684417000
10051383,decision date prior to decision,1403684426000
10051383,submit decision,1403691932000
10051383,register objection and appeal periods,1403695562000
10051383,creating cover letter decision,1403695853000
10051383,request complete,1402989586000
10051383,enter senddate decision,1403697873000
10051383,phase decision taken,1403695562000
10051383,phase advice known,1403684408000
10051383,phase decision sent,1403697874000
10051383,assessment of content completed,1403683863000
10051383,generating decision environmental permit,1403684432000
10051383,creating environmental permit decision,1403684418000
10051383,completed subcases content,1403683858000
10051383,treat subcases content,1403683857000
10051383,transcript decision environmental permit to stakeholders,1403697428000
10051383,set decision status,1403684418000
10051383,enter senddate decision environmental permit,1403697873000
10051383,phase decision ready,1403691935000
10051383,phase application receptive,1403683850000
10051383,start decision phase decision permitting sent,1403697860000
10051383,record date of decision environmental permit,1403691936000
10051383,set decision phase decision permitting decided,1403695559000
10051383,enter senddate decision environmental permit,1403697852000
10053042,register submission date request,1397825795000
10053042,OLO messaging active,1397825885000
10053042,send confirmation receipt,1397825886000
10053042,forward to the competent authority,1397825963000
10053042,regular procedure without MER,1397825970000
10053042,create procedure confirmation,1397825972000
10053042,create subcases completeness,1397825977000
10053042,create publication document,1397826187000
10053042,phase application received,1397825886000
10053042,registration date publication,1397825977000
10053042,send confirmation receipt,1397825888000
10053042,start WABOprocedure,1397825972000
10053042,enter senddate acknowledgement,1397825963000
10053042,request complete,1401195588000
10053042,term for supplying missing data,1401195590000
10053042,create letter requesting missing data,1401195592000
10053042,procedure change,1397825980000
10053042,retrieve missing data,1401195597000
10053042,phase asked additional information,1401196476000
10053042,enter senddate retrieve missing data,1401196474000
10053042,enter receipt of additional data,1403600123000
10053042,receive additional information,1401196477000
10053042,phase additional information received,1403600127000
10053042,MER present in supplement,1403706308000
10053042,request complete,1403706310000
10053042,procedure change after completeness,1403706313000
10053042,send letter in progress,1403706733000
10053042,procedure change,1403706735000
10053042,article 34  WABO applies,1403706738000
10053042,grounds for refusal,1403706757000
10053042,ask stakeholders views,1403706759000
10053042,suspension ground applicable,1403706760000
10053042,coordination of application,1403706763000
10053042,by law,1403706766000
10053042,decision date prior to decision,1403706773000
10053042,send confirmation receipt additional data,1403600128000
10053042,set decision status,1403706769000
10053042,generating decision environmental permit,1403706776000
10053042,phase advice known,1403706757000
10053042,phase application receptive,1403706313000
10053042,treat subcases content,1403706734000
10053042,creating environmental permit decision,1403706768000
10053042,assessment of content completed,1403706739000
10053042,completed subcases content,1403706735000
10053042,submit decision,1403707545000
10053042,phase decision ready,1404213461000
10053042,register objection and appeal periods,1404287671000
10053042,creating cover letter decision,1404287678000
10053042,enter senddate decision environmental permit,1404288157000
10053042,transcript decision environmental permit to stakeholders,1404287690000
10053042,enter senddate decision,1404288158000
10053042,phase decision sent,1404288158000
10053042,phase decision taken,1404287671000
10053042,enter senddate decision environmental permit,1404288144000
10053042,start decision phase decision permitting sent,1404288154000
10053042,record date of decision environmental permit,1404213462000
10053042,set decision phase decision permitting decided,1404287662000
10083315,register submission date request,1398329206000
10083315,OLO messaging active,1398673805000
10083315,send confirmation receipt,1398673805000
10083315,forward to the competent authority,1398674114000
10083315,regular procedure without MER,1398674116000
10083315,create procedure confirmation,1398674121000
